0.102,0.0184,0.0918,0.0679,0.102,0.0621,0.0237,0.0444,0.0798,0.1025,0.0148,0.042,0.0676,0.0944,0.0512,0.0215,0.0159,0.0275,0.085,0.0663,0.015,0.0363,0.0642,0.074,0.0248,0.0409,0.0128,0.5971,0.0712,0.099,0.0107,0.049,0.0179,0.0162,0.0182,0.0355,0.1015,0.4342,0.195,0.0282,0.0379,0.0166,0.0361,0.0685,0.0541,0.0382,0.0807,0.0824,0.0809,0.093,0.0507,0.08,0.0501,0.0619,0.0867,0.0187,0.0742,0.1744,0.0685,0.0638,0.1015,0.0757,0.0707,0.0368,0.0515,0.0355,0.0616,0.0363,0.0692,0.1014,0.0634,0.015,0.0748,0.0742,0.0514,0.0688,0.0379,0.0568,0.0332,0.0908,0.0472,0.0285,0.0689,0.0849,0.0506,0.0571,0.0103,0.0941,0.0419,0.0898,0.0592,0.0294,0.0826,0.0239,0.0312,0.0685,0.0538,0.0696,0.0281,0.0616,0.0084,0.0143,0.085,0.0607,0.0754,0.0452,0.0822,0.0197,0.0727,0.0228,0.0272,0.046,0.0426,0.0958,0.0837,0.0828,0.0705,0.0559,0.0782,0.0164,0.1013,0.0369,0.0967,0.0862,0.0618,0.102,0.0963,0.0876,0.0714,0.102
0.8632,0.0347,0.6124,0.6918,0.8649,0.211,0.0785,0.0795,0.4378,0.8639,0.0407,0.1343,0.3405,0.3657,0.0246,0.0287,0.0391,0.0334,0.3007,0.2022,0.0773,0.1244,0.3377,0.585,0.0181,0.1475,0.0325,0.753,0.5817,0.7136,0.0782,0.2193,0.0242,0.0359,0.1413,0.0294,0.8636,0.4985,0.2046,0.0388,0.2179,0.2815,0.0637,0.4379,0.0641,0.4067,0.5005,0.2273,0.2206,0.5542,0.3867,0.4244,0.1224,0.1027,0.1792,0.0103,0.3477,0.0084,0.0552,0.2135,0.8641,0.602,0.2975,0.1863,0.0307,0.6525,0.2101,0.0343,0.2215,0.8621,0.2128,0.3341,0.3479,0.1482,0.5547,0.0485,0.0862,0.2926,0.0763,0.2516,0.4325,0.3503,0.3913,0.5274,0.3228,0.1283,0.0105,0.7307,0.2865,0.2689,0.28,0.1266,0.5664,0.0308,0.1722,0.5742,0.0775,0.4194,0.0958,0.1302,0.1193,0.0399,0.6945,0.2172,0.5534,0.1876,0.3807,0.0359,0.7096,0.028,0.0496,0.0869,0.0576,0.4761,0.0986,0.7138,0.0831,0.057,0.2843,0.0072,0.8631,0.0602,0.2773,0.1996,0.2105,0.864,0.7402,0.2246,0.0731,0.8636
0.8609,0.0332,0.5619,0.6567,0.8623,0.2103,0.093,0.0554,0.3801,0.8608,0.0311,0.1233,0.2945,0.3211,0.0254,0.029,0.0417,0.023,0.2444,0.169,0.0781,0.1021,0.3014,0.5535,0.0207,0.1694,0.0413,0.7501,0.591,0.6993,0.0697,0.1772,0.0241,0.0458,0.1609,0.0238,0.8608,0.4966,0.2035,0.0354,0.2143,0.2709,0.0639,0.4597,0.0467,0.3477,0.4986,0.2093,0.2024,0.5336,0.3674,0.4089,0.1228,0.091,0.1731,0.0121,0.347,0.007,0.0486,0.2128,0.8617,0.6208,0.2982,0.1757,0.0304,0.6648,0.2095,0.0341,0.1785,0.8591,0.2122,0.3074,0.3472,0.1457,0.5161,0.0521,0.0862,0.3018,0.0779,0.2183,0.4515,0.3569,0.3904,0.4705,0.3521,0.0925,0.0104,0.7209,0.304,0.2478,0.282,0.1315,0.5649,0.0336,0.1954,0.6045,0.0847,0.4263,0.1086,0.1013,0.1138,0.0406,0.6884,0.239,0.5612,0.1947,0.4039,0.0473,0.731,0.0213,0.0563,0.1022,0.0567,0.4875,0.0944,0.7255,0.0828,0.0566,0.2814,0.0074,0.8606,0.0675,0.2814,0.2113,0.2099,0.8613,0.7438,0.2224,0.0715,0.8605
0.8636,0.0314,0.513,0.6206,0.8648,0.2108,0.1378,0.0418,0.3357,0.8633,0.0247,0.1111,0.2511,0.2917,0.0313,0.0311,0.0459,0.0177,0.206,0.1432,0.0763,0.0834,0.2677,0.5227,0.0266,0.239,0.0714,0.752,0.6032,0.6901,0.0591,0.1431,0.024,0.0627,0.224,0.0206,0.8634,0.4978,0.2037,0.0325,0.2104,0.2389,0.0647,0.5277,0.0375,0.292,0.4994,0.197,0.1812,0.5234,0.3397,0.4065,0.1242,0.0836,0.1877,0.0166,0.3484,0.0056,0.0443,0.2132,0.8645,0.6359,0.301,0.1641,0.0339,0.6735,0.21,0.034,0.1457,0.8616,0.2127,0.2808,0.3487,0.1514,0.4735,0.0725,0.0868,0.3125,0.0808,0.1965,0.4621,0.3569,0.3922,0.4155,0.433,0.0713,0.0104,0.7252,0.3198,0.2348,0.2839,0.1365,0.5665,0.0382,0.2318,0.6434,0.1009,0.4478,0.1285,0.084,0.1094,0.0413,0.6891,0.297,0.5768,0.2036,0.4446,0.0682,0.7296,0.0174,0.0666,0.1329,0.0647,0.5375,0.1009,0.762,0.0895,0.0595,0.2919,0.0075,0.8633,0.079,0.317,0.2512,0.2104,0.8638,0.7606,0.2325,0.0774,0.8629
0.8629,0.0289,0.4594,0.5774,0.8642,0.2099,0.2208,0.0351,0.3043,0.8628,0.0208,0.0963,0.2079,0.2785,0.0499,0.0367,0.051,0.0154,0.1828,0.1253,0.0676,0.0679,0.2391,0.4785,0.0402,0.3525,0.1303,0.7513,0.612,0.6811,0.047,0.1158,0.0238,0.0837,0.3185,0.0192,0.8629,0.4973,0.203,0.0302,0.2091,0.1957,0.0649,0.6187,0.0339,0.2371,0.498,0.1875,0.1675,0.5267,0.3028,0.4116,0.1247,0.0841,0.2598,0.0393,0.3478,0.0052,0.0412,0.2122,0.8639,0.6427,0.302,0.1491,0.0446,0.6767,0.2091,0.0338,0.1248,0.8612,0.2117,0.2634,0.3481,0.1775,0.423,0.1298,0.0868,0.3196,0.0827,0.1886,0.4635,0.3532,0.392,0.3573,0.5422,0.0604,0.0104,0.7293,0.3297,0.2319,0.2876,0.1396,0.5656,0.0432,0.2699,0.6745,0.1345,0.464,0.15,0.0766,0.1077,0.0416,0.6874,0.3751,0.6075,0.2102,0.4856,0.0922,0.7122,0.0152,0.077,0.1731,0.1194,0.6144,0.1501,0.7998,0.116,0.0697,0.3334,0.0076,0.8628,0.0898,0.394,0.3183,0.2094,0.8633,0.7837,0.2726,0.0982,0.8625
0.8632,0.0257,0.4033,0.5301,0.865,0.2086,0.342,0.0309,0.2822,0.8638,0.0182,0.08,0.1665,0.2742,0.0892,0.0433,0.0543,0.0141,0.1657,0.1126,0.0536,0.0547,0.2142,0.4233,0.0611,0.4772,0.2068,0.7518,0.6208,0.6696,0.0352,0.0917,0.0235,0.1029,0.4078,0.0187,0.8639,0.4976,0.2028,0.0286,0.1928,0.1516,0.0646,0.7171,0.0324,0.1854,0.4969,0.1811,0.1634,0.539,0.2599,0.4004,0.1245,0.0857,0.4164,0.1042,0.3468,0.0054,0.0393,0.211,0.8643,0.6466,0.302,0.1314,0.0628,0.6792,0.2078,0.0337,0.1145,0.8622,0.2103,0.2521,0.347,0.21,0.3675,0.2329,0.0863,0.3234,0.083,0.1881,0.4618,0.3496,0.3913,0.298,0.6405,0.0534,0.0103,0.7315,0.3347,0.234,0.2914,0.1407,0.5649,0.047,0.2925,0.6943,0.1781,0.4699,0.1672,0.0737,0.1074,0.0415,0.6856,0.4528,0.6329,0.214,0.5159,0.1056,0.6872,0.0138,0.0843,0.2125,0.274,0.6944,0.2632,0.8304,0.1558,0.0821,0.386,0.0077,0.8634,0.0961,0.4958,0.3925,0.2081,0.8642,0.8061,0.3252,0.1325,0.8637
0.863,0.0225,0.3521,0.4848,0.865,0.2065,0.4356,0.0273,0.2624,0.8639,0.0162,0.0648,0.132,0.2691,0.1544,0.0472,0.0537,0.0132,0.1491,0.1016,0.0404,0.0438,0.1907,0.3684,0.0792,0.5654,0.2719,0.7516,0.6281,0.6505,0.0262,0.0713,0.0233,0.1154,0.4725,0.0182,0.864,0.4977,0.2025,0.0272,0.1627,0.1157,0.0639,0.782,0.031,0.1434,0.4952,0.1769,0.1642,0.5454,0.2189,0.3706,0.1234,0.0827,0.5594,0.197,0.3447,0.006,0.0381,0.2089,0.8642,0.6478,0.3006,0.1134,0.0814,0.6802,0.2058,0.0335,0.1116,0.8624,0.2081,0.2417,0.3449,0.2273,0.3156,0.3566,0.0853,0.3238,0.0815,0.1859,0.4583,0.3458,0.3892,0.2457,0.6971,0.0472,0.0103,0.7296,0.3352,0.233,0.29,0.1401,0.5635,0.0486,0.2913,0.6996,0.2109,0.4618,0.177,0.071,0.104,0.0411,0.6813,0.4955,0.6332,0.2147,0.5318,0.1016,0.6584,0.0128,0.0875,0.2386,0.455,0.7571,0.3584,0.844,0.1856,0.0891,0.4168,0.008,0.8633,0.0968,0.5942,0.4489,0.2062,0.8643,0.8195,0.3576,0.1652,0.8639
0.8628,0.0201,0.3165,0.4519,0.8647,0.2041,0.4781,0.0251,0.2471,0.8636,0.0149,0.0547,0.1102,0.2645,0.2518,0.0485,0.0514,0.0127,0.1374,0.0932,0.0325,0.0369,0.1733,0.3306,0.0888,0.6143,0.3258,0.7509,0.6342,0.6304,0.0212,0.0585,0.0231,0.1213,0.5362,0.018,0.8638,0.4976,0.2022,0.0261,0.1388,0.0939,0.0629,0.8127,0.0304,0.118,0.493,0.1749,0.1669,0.5419,0.1908,0.3429,0.1219,0.0781,0.6488,0.3027,0.3421,0.0066,0.0376,0.2065,0.864,0.6474,0.2982,0.1003,0.0886,0.6802,0.2034,0.0334,0.1136,0.8622,0.2057,0.2355,0.3422,0.2307,0.28,0.4645,0.084,0.3221,0.0794,0.182,0.4539,0.3421,0.3865,0.2113,0.7241,0.0432,0.0103,0.7279,0.3331,0.2294,0.2865,0.1384,0.5616,0.0488,0.2803,0.6979,0.2267,0.4503,0.1807,0.0688,0.0998,0.0404,0.6766,0.5116,0.6221,0.2135,0.5381,0.0921,0.6355,0.0121,0.0881,0.252,0.572,0.8037,0.3866,0.8482,0.1985,0.0911,0.4263,0.0084,0.8631,0.0948,0.6826,0.4844,0.2038,0.864,0.8264,0.3684,0.1774,0.8637
0.8616,0.0189,0.2961,0.432,0.8634,0.2014,0.4908,0.0249,0.24,0.8621,0.0143,0.0497,0.099,0.2676,0.3588,0.0484,0.0498,0.0131,0.1346,0.089,0.0289,0.0335,0.1646,0.3122,0.093,0.634,0.3611,0.7493,0.6389,0.6147,0.019,0.0526,0.0228,0.123,0.5851,0.0185,0.8624,0.4969,0.2016,0.0255,0.1268,0.0836,0.0618,0.8252,0.0319,0.1065,0.4904,0.175,0.164,0.5369,0.1763,0.3248,0.1201,0.0756,0.7018,0.4067,0.339,0.0068,0.0378,0.2037,0.8628,0.6459,0.2953,0.0933,0.0842,0.6789,0.2008,0.0332,0.1189,0.8609,0.2031,0.2394,0.3391,0.2314,0.2614,0.5367,0.0825,0.3193,0.0775,0.183,0.4492,0.3382,0.3835,0.194,0.7338,0.0429,0.0103,0.7309,0.3296,0.2306,0.2825,0.1363,0.5593,0.0482,0.2723,0.6944,0.2341,0.4441,0.1809,0.0702,0.0958,0.0398,0.6735,0.5169,0.6135,0.2113,0.539,0.0858,0.6219,0.0118,0.0873,0.2575,0.6333,0.8316,0.3775,0.8486,0.2038,0.0911,0.4296,0.0089,0.8619,0.0925,0.7483,0.5012,0.2011,0.8627,0.8283,0.3721,0.1703,0.8622
0.8597,0.0183,0.2835,0.4194,0.8612,0.1986,0.4911,0.0264,0.2383,0.8597,0.014,0.0474,0.0932,0.2828,0.4386,0.0478,0.0492,0.0141,0.1386,0.0876,0.0274,0.032,0.1612,0.304,0.0953,0.6377,0.3723,0.7471,0.6425,0.6053,0.0182,0.0501,0.0225,0.1229,0.602,0.0203,0.8601,0.4958,0.2011,0.0251,0.1213,0.0787,0.0606,0.8292,0.0361,0.1016,0.4875,0.1775,0.1666,0.5444,0.169,0.3125,0.1182,0.0751,0.7313,0.4808,0.3356,0.0079,0.0388,0.2009,0.8608,0.6438,0.2922,0.0899,0.0852,0.6768,0.1979,0.0331,0.1268,0.8585,0.2003,0.2549,0.3358,0.2327,0.252,0.5753,0.081,0.3161,0.0759,0.1946,0.4447,0.3343,0.3804,0.1854,0.7343,0.0456,0.0103,0.7395,0.3258,0.2424,0.2785,0.134,0.5567,0.0474,0.2684,0.6909,0.2388,0.4424,0.1797,0.0772,0.0922,0.0391,0.6717,0.5182,0.6085,0.2087,0.5374,0.0826,0.6141,0.0117,0.086,0.2593,0.6603,0.8433,0.3777,0.8473,0.2072,0.0904,0.4326,0.0093,0.8598,0.0907,0.7855,0.5063,0.1983,0.8605,0.8274,0.3749,0.1713,0.8598
0.8596,0.018,0.2736,0.4098,0.8605,0.1962,0.489,0.0282,0.2399,0.8587,0.014,0.0459,0.0891,0.3069,0.4861,0.0471,0.0493,0.0152,0.1445,0.0877,0.0265,0.0313,0.1602,0.2992,0.0975,0.6378,0.3721,0.7461,0.6468,0.6019,0.0177,0.0487,0.0223,0.1224,0.6029,0.0228,0.8592,0.4957,0.2008,0.025,0.1178,0.0755,0.0595,0.8312,0.0423,0.0988,0.4854,0.183,0.1899,0.568,0.1641,0.3024,0.1166,0.076,0.7483,0.5205,0.3329,0.0124,0.0409,0.1983,0.8605,0.6433,0.2895,0.0877,0.1019,0.6756,0.1955,0.0329,0.1376,0.8575,0.1979,0.2766,0.333,0.2358,0.2456,0.5932,0.0797,0.3134,0.0745,0.2158,0.4416,0.3311,0.3782,0.1795,0.7336,0.0492,0.0103,0.7516,0.3228,0.2634,0.2751,0.1321,0.5552,0.0467,0.2663,0.6897,0.2438,0.4445,0.1784,0.0887,0.089,0.0386,0.6722,0.5191,0.606,0.2065,0.5362,0.0805,0.609,0.0116,0.0847,0.2602,0.6698,0.8488,0.4081,0.8471,0.2112,0.0897,0.4374,0.0094,0.8594,0.0892,0.8056,0.5077,0.1959,0.8597,0.8271,0.3794,0.1963,0.8588
0.8595,0.0179,0.2661,0.4023,0.8601,0.1938,0.4869,0.0299,0.2458,0.8581,0.0142,0.0454,0.0866,0.3305,0.512,0.0463,0.0508,0.0161,0.1495,0.0899,0.0263,0.0313,0.1622,0.2984,0.1013,0.6377,0.3684,0.7456,0.6511,0.6012,0.0178,0.0487,0.0221,0.1219,0.5997,0.0251,0.8588,0.4957,0.2005,0.0251,0.1168,0.0743,0.0585,0.8321,0.048,0.0982,0.4836,0.1921,0.2472,0.5973,0.1617,0.2943,0.115,0.079,0.7584,0.5375,0.3302,0.0259,0.0443,0.1959,0.8604,0.6432,0.2869,0.0868,0.1352,0.6742,0.1931,0.0327,0.1523,0.8569,0.1956,0.2951,0.3304,0.2424,0.2426,0.6002,0.0784,0.3109,0.0733,0.2391,0.439,0.3279,0.3761,0.1771,0.7328,0.0523,0.0103,0.7616,0.3203,0.2853,0.272,0.1303,0.5539,0.046,0.2671,0.6902,0.2517,0.4511,0.1771,0.1008,0.0861,0.0381,0.6744,0.5198,0.6064,0.2043,0.535,0.08,0.6067,0.0117,0.0835,0.2608,0.6728,0.8513,0.4609,0.8471,0.218,0.0893,0.4459,0.0092,0.8593,0.0881,0.8166,0.5079,0.1936,0.8592,0.8271,0.3877,0.2434,0.8582
0.8591,0.0185,0.2659,0.4016,0.8596,0.1916,0.4861,0.0314,0.2545,0.8576,0.0146,0.047,0.0882,0.344,0.5264,0.0457,0.053,0.0167,0.1549,0.0938,0.0278,0.0327,0.1683,0.3078,0.1059,0.6386,0.3639,0.7453,0.655,0.6048,0.0189,0.0515,0.0219,0.1217,0.5961,0.0262,0.8584,0.4958,0.2003,0.0253,0.1218,0.0774,0.0576,0.8324,0.0508,0.1033,0.4817,0.2055,0.3407,0.6201,0.1661,0.2929,0.1134,0.0832,0.7654,0.5433,0.3276,0.0596,0.0497,0.1936,0.8601,0.6435,0.2844,0.089,0.1808,0.6727,0.1909,0.0326,0.1703,0.8563,0.1933,0.3024,0.3279,0.2502,0.2482,0.6022,0.0772,0.3086,0.0727,0.2545,0.4371,0.3249,0.3742,0.1828,0.7324,0.0551,0.0103,0.7661,0.3183,0.2992,0.269,0.1287,0.5528,0.0453,0.2757,0.6921,0.2611,0.4594,0.1762,0.108,0.0834,0.0376,0.6771,0.5209,0.6136,0.2024,0.5342,0.0841,0.6113,0.0119,0.0824,0.2618,0.6746,0.8526,0.5206,0.8472,0.226,0.089,0.4558,0.0088,0.8589,0.0882,0.8229,0.5077,0.1913,0.8588,0.827,0.3977,0.3027,0.8576
0.8583,0.0195,0.2742,0.4093,0.8588,0.1893,0.4868,0.0323,0.2584,0.8568,0.0151,0.0508,0.0943,0.3404,0.535,0.045,0.0535,0.0166,0.1588,0.0958,0.031,0.0352,0.175,0.3267,0.1074,0.6405,0.3593,0.7445,0.6584,0.6133,0.021,0.0565,0.0217,0.1216,0.5927,0.0253,0.8577,0.4955,0.1999,0.0252,0.1333,0.0849,0.0566,0.8322,0.0485,0.1142,0.4795,0.2243,0.4575,0.6282,0.1774,0.2998,0.1118,0.084,0.7708,0.544,0.3249,0.1262,0.0579,0.1913,0.8594,0.6439,0.2818,0.0941,0.2294,0.6709,0.1887,0.0325,0.1892,0.8556,0.191,0.2934,0.3251,0.252,0.2627,0.6016,0.076,0.3064,0.0724,0.254,0.4355,0.3217,0.3718,0.1965,0.7324,0.0567,0.0103,0.7628,0.3167,0.2984,0.2662,0.1271,0.551,0.0447,0.2917,0.6942,0.2653,0.4615,0.1755,0.1058,0.081,0.0371,0.677,0.522,0.626,0.2005,0.5333,0.0929,0.6223,0.012,0.0814,0.2628,0.6768,0.853,0.573,0.8468,0.228,0.088,0.4581,0.0083,0.8582,0.0892,0.8268,0.5072,0.189,0.8581,0.8268,0.3999,0.3607,0.8569
0.8567,0.0206,0.2882,0.4224,0.8574,0.1869,0.4889,0.0321,0.2543,0.8555,0.0153,0.0554,0.103,0.3232,0.5407,0.0443,0.0516,0.016,0.1593,0.0942,0.0351,0.0378,0.1786,0.3488,0.1046,0.6434,0.3549,0.7434,0.661,0.625,0.0238,0.0619,0.0214,0.1217,0.5896,0.0232,0.8564,0.495,0.1993,0.0245,0.1478,0.0949,0.0557,0.8313,0.043,0.1279,0.4767,0.2498,0.575,0.623,0.192,0.3124,0.1102,0.0805,0.7748,0.5423,0.322,0.2279,0.07,0.1889,0.8579,0.6442,0.279,0.0998,0.2738,0.6687,0.1863,0.0323,0.2072,0.8543,0.1885,0.2725,0.3222,0.2458,0.2812,0.5999,0.0749,0.3042,0.072,0.2403,0.4341,0.3185,0.3688,0.2139,0.7324,0.0562,0.0103,0.7534,0.3152,0.2855,0.2633,0.1256,0.5484,0.0441,0.3106,0.696,0.262,0.4547,0.1748,0.0963,0.0788,0.0367,0.6734,0.5231,0.639,0.1986,0.5323,0.1042,0.6353,0.0121,0.0803,0.2638,0.6793,0.8525,0.613,0.8461,0.2218,0.0861,0.4504,0.0081,0.8568,0.0903,0.8289,0.5065,0.1866,0.8568,0.8258,0.3919,0.41,0.8557
0.8549,0.0215,0.3047,0.4371,0.8558,0.1845,0.4925,0.0323,0.2457,0.8539,0.0154,0.0595,0.112,0.3086,0.5451,0.0437,0.0487,0.016,0.16,0.0905,0.0392,0.0397,0.1785,0.3687,0.0999,0.6473,0.3512,0.7422,0.6632,0.638,0.0265,0.0662,0.0212,0.1217,0.5872,0.022,0.8547,0.4944,0.1988,0.0237,0.1616,0.1048,0.0548,0.83,0.0392,0.1408,0.4738,0.2826,0.6753,0.6159,0.2063,0.3275,0.1087,0.0753,0.7783,0.5399,0.3191,0.3456,0.0875,0.1866,0.8563,0.6448,0.2762,0.1045,0.3115,0.6662,0.184,0.0322,0.2246,0.8527,0.1862,0.256,0.3194,0.2359,0.2987,0.5981,0.0738,0.302,0.0715,0.2282,0.433,0.3153,0.3657,0.2309,0.7326,0.0562,0.0103,0.7453,0.3141,0.2738,0.2607,0.1242,0.5456,0.0434,0.3284,0.6979,0.2548,0.4437,0.1743,0.0888,0.0766,0.0363,0.6681,0.5243,0.6496,0.1968,0.5311,0.1153,0.6467,0.0122,0.0793,0.2649,0.6827,0.8514,0.6421,0.845,0.2121,0.084,0.4382,0.0085,0.8553,0.0909,0.83,0.5056,0.1842,0.8551,0.8247,0.3792,0.4497,0.8541
0.8555,0.0222,0.3203,0.4521,0.8565,0.1826,0.4989,0.034,0.2349,0.8545,0.0154,0.0624,0.1193,0.3081,0.5505,0.0433,0.0457,0.0169,0.1653,0.0857,0.0425,0.0405,0.1753,0.3835,0.0944,0.6539,0.3492,0.7431,0.667,0.6508,0.0285,0.0683,0.0211,0.122,0.5872,0.0224,0.8555,0.4951,0.1989,0.0232,0.172,0.1127,0.0539,0.8307,0.0397,0.1506,0.4721,0.3232,0.7452,0.6184,0.2172,0.3418,0.1074,0.0696,0.7837,0.539,0.3171,0.439,0.1119,0.1848,0.8569,0.6474,0.2742,0.1076,0.3427,0.6658,0.1823,0.0321,0.2437,0.8534,0.1844,0.2542,0.3173,0.2246,0.3125,0.5987,0.0728,0.3007,0.071,0.228,0.4334,0.313,0.3633,0.2438,0.7353,0.0589,0.0103,0.7461,0.314,0.2737,0.2589,0.1232,0.5441,0.043,0.3429,0.702,0.2457,0.4313,0.1741,0.0887,0.0748,0.036,0.6634,0.5272,0.6583,0.1956,0.5313,0.1241,0.6561,0.0125,0.0785,0.2664,0.6884,0.8525,0.6648,0.8462,0.2011,0.082,0.4245,0.0094,0.856,0.0911,0.8326,0.5059,0.1824,0.8558,0.8257,0.365,0.4814,0.8547
0.855,0.0222,0.328,0.4603,0.8557,0.1806,0.5055,0.0366,0.2268,0.8536,0.0162,0.0626,0.1211,0.3187,0.5548,0.0428,0.0441,0.0185,0.1723,0.0823,0.0432,0.0402,0.171,0.3867,0.0911,0.66,0.3475,0.743,0.6698,0.6561,0.0289,0.0679,0.0209,0.1219,0.5872,0.024,0.8548,0.4952,0.1988,0.0231,0.1743,0.115,0.0532,0.8302,0.0435,0.1529,0.47,0.368,0.7802,0.6272,0.2201,0.3486,0.1062,0.0663,0.787,0.5374,0.3148,0.4875,0.1427,0.1828,0.8563,0.6491,0.2722,0.1075,0.3636,0.6645,0.1804,0.032,0.2647,0.8526,0.1827,0.2639,0.315,0.2166,0.3162,0.5986,0.0719,0.299,0.0702,0.2376,0.4335,0.3105,0.3608,0.247,0.7369,0.0633,0.0104,0.7514,0.3135,0.2825,0.2568,0.1222,0.5421,0.0426,0.3491,0.7058,0.2393,0.4224,0.1737,0.0944,0.073,0.0357,0.6593,0.5296,0.6608,0.1944,0.5306,0.1267,0.6582,0.0134,0.0776,0.2674,0.6934,0.8519,0.6793,0.846,0.1937,0.0805,0.4146,0.0103,0.8551,0.0905,0.8337,0.5053,0.1805,0.8551,0.8252,0.3547,0.5017,0.8539
0.8527,0.0217,0.325,0.4582,0.8533,0.1785,0.511,0.0394,0.23,0.8512,0.0177,0.0607,0.1177,0.3338,0.5569,0.0424,0.0463,0.0203,0.1776,0.084,0.0416,0.0404,0.1714,0.3797,0.0941,0.6643,0.3458,0.7414,0.6709,0.6529,0.0278,0.0673,0.0205,0.1211,0.586,0.0265,0.8524,0.4942,0.1983,0.0239,0.1694,0.1122,0.0524,0.8277,0.0489,0.1486,0.4672,0.4131,0.7937,0.6373,0.2154,0.3456,0.1047,0.0687,0.7874,0.5347,0.3118,0.5074,0.1783,0.1805,0.854,0.6495,0.2694,0.105,0.3755,0.6618,0.1783,0.0318,0.2935,0.85,0.1806,0.2777,0.3123,0.2195,0.3102,0.5971,0.0708,0.2967,0.0689,0.2515,0.4324,0.3072,0.3582,0.2419,0.7366,0.0673,0.0104,0.7571,0.312,0.2949,0.2542,0.1207,0.5395,0.042,0.3472,0.7101,0.2437,0.4263,0.1726,0.1032,0.0713,0.0351,0.6591,0.5303,0.6581,0.1925,0.5281,0.1234,0.6528,0.015,0.0763,0.2669,0.6963,0.8495,0.6865,0.844,0.1968,0.0801,0.4181,0.0112,0.8528,0.089,0.8329,0.5033,0.178,0.8529,0.8231,0.3581,0.5123,0.8512
0.8518,0.0215,0.3242,0.4573,0.8524,0.177,0.5165,0.0436,0.2485,0.8507,0.0208,0.0603,0.1169,0.3544,0.5591,0.0419,0.0527,0.0232,0.1864,0.093,0.0416,0.0424,0.1808,0.3788,0.1048,0.6687,0.345,0.7419,0.6732,0.652,0.0278,0.0706,0.0205,0.1199,0.5856,0.0296,0.8516,0.4947,0.1985,0.0257,0.1685,0.1121,0.0512,0.8262,0.057,0.1485,0.466,0.4559,0.8005,0.6516,0.2142,0.3441,0.1034,0.0791,0.788,0.5327,0.3098,0.5173,0.2155,0.1793,0.8529,0.6503,0.2675,0.1041,0.3879,0.6603,0.1768,0.0317,0.3328,0.8492,0.1789,0.2961,0.3106,0.2364,0.3087,0.5967,0.0702,0.295,0.0683,0.2709,0.4315,0.3047,0.3572,0.2416,0.7367,0.0736,0.0103,0.7661,0.3112,0.3118,0.2521,0.1197,0.5387,0.0414,0.349,0.7171,0.2623,0.4465,0.1714,0.1158,0.0697,0.0349,0.6655,0.5319,0.6605,0.191,0.5261,0.1232,0.651,0.0178,0.0751,0.2659,0.6992,0.848,0.6938,0.8435,0.2137,0.081,0.4388,0.0123,0.8518,0.0879,0.8327,0.5015,0.1765,0.852,0.8223,0.3793,0.5237,0.8504
